1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;0;1;33.3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400300;Schwerer Diebstahl insgesamt von Fahrrädern;14;0;0;0;2;5;3;4;0;0;0;5;35.7;8;8;0;1;12.5
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;14;0;0;0;2;5;3;4;0;0;0;5;35.7;8;8;0;1;12.5
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400400;Schwerer Diebstahl insgesamt von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400700;Schwerer Diebstahl insgesamt von/aus Automaten;4;0;1;25;2;0;2;0;0;0;0;3;75;6;5;1;3;50
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;3;0;1;33.3;1;0;2;0;0;0;0;2;66.7;3;3;0;3;100
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;0;1;0;0;0;0;0;0;1;100;3;2;1;0;0
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;5;0;0;0;2;1;2;0;0;0;0;1;20;3;3;0;2;66.7
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;5;0;0;0;2;1;2;0;0;0;0;1;20;3;3;0;2;66.7
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;5;0;0;0;2;1;2;0;0;0;0;1;20;3;3;0;2;66.7
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;7;0;2;28.6;3;3;0;1;0;0;0;5;71.4;16;16;0;10;62.5
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;3;0;1;33.3;0;2;0;1;0;0;0;2;66.7;2;2;0;2;100
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;3;0;1;33.3;0;2;0;1;0;0;0;2;66.7;2;2;0;2;100
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;1;0;0;0;1;0;0;0;0;0;0;1;100;12;12;0;6;50
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;0;1;0;0;0;0;0;0;1;100;12;12;0;6;50
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;1;0;1;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;1;0;1;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
426*00;Schwerer Ladendiebstahl;2;0;0;0;1;1;0;0;0;0;0;2;100;2;2;0;2;100
426000;Schwerer Ladendiebstahl insgesamt;2;0;0;0;1;1;0;0;0;0;0;2;100;2;2;0;2;100
426010;Besonders schwerer Fall des Ladendiebstahls;2;0;0;0;1;1;0;0;0;0;0;2;100;2;2;0;2;100
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;7;0;3;42.9;1;2;3;1;0;0;0;2;28.6;3;1;2;0;0
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;4;0;3;75;1;0;2;1;0;0;0;2;50;3;1;2;0;0
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;3;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;3;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;10;0;0;0;1;3;1;5;0;0;0;0;0;0;0;0;0;0
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;10;0;0;0;1;3;1;5;0;0;0;0;0;0;0;0;0;0
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;10;0;0;0;1;3;1;5;0;0;0;0;0;0;0;0;0;0
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474020;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;1;0;0;0;0;0;1;0;0;0;0;1;100;2;2;0;1;50
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;1;0;0;0;0;0;1;0;0;0;0;1;100;2;2;0;1;50
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
****00;Diebstahl insgesamt und zwar:;227;0.1;11;4.8;48;62;43;65;9;0;0;104;45.8;120;97;23;42;35
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;6;0;2;33.3;0;2;2;2;0;0;0;0;0;0;0;0;0;0
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;2;0;0;0;0;2;0;0;0;0;0;1;50;1;1;0;0;0
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;20;0;0;0;3;7;5;4;1;0;0;9;45;23;23;0;7;30.4
***400;Diebstahl insgesamt von Schusswaffen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;18;0;1;5.6;3;2;4;9;0;0;0;4;22.2;5;4;1;3;60
***700;Diebstahl insgesamt von/aus Automaten;5;0;2;40;3;0;2;0;0;0;0;3;60;6;5;1;3;50
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;5;0;0;0;0;2;1;2;0;0;0;1;20;1;1;0;0;0
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;14;0;0;0;4;4;3;2;1;0;0;5;35.7;7;6;1;3;42.9
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;23;0;3;13;6;7;4;6;0;0;0;17;73.9;31;27;4;17;54.8
*26*00;Ladendiebstahl insgesamt;17;0;0;0;4;5;4;4;0;0;0;13;76.5;16;12;4;9;56.3
*35*00;Diebstahl insgesamt in/aus Wohnungen;26;0;3;11.5;7;8;7;4;0;0;0;16;61.5;18;12;6;4;22.2
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;19;0;0;0;5;3;2;7;2;0;0;3;15.8;4;3;1;0;0
